quadkey	wkt
24166965	POLYGON ((101.865234375 13.0078125, 101.865234375 13.095703125, 101.953125 13.095703125, 101.953125 13.0078125, 101.865234375 13.0078125))
24167008	POLYGON ((101.953125 13.0078125, 101.953125 13.095703125, 102.041015625 13.095703125, 102.041015625 13.0078125, 101.953125 13.0078125))
24167009	POLYGON ((102.041015625 13.0078125, 102.041015625 13.095703125, 102.12890625 13.095703125, 102.12890625 13.0078125, 102.041015625 13.0078125))
24167012	POLYGON ((102.12890625 13.0078125, 102.12890625 13.095703125, 102.216796875 13.095703125, 102.216796875 13.0078125, 102.12890625 13.0078125))
24167013	POLYGON ((102.216796875 13.0078125, 102.216796875 13.095703125, 102.3046875 13.095703125, 102.3046875 13.0078125, 102.216796875 13.0078125))
24167024	POLYGON ((102.3046875 13.0078125, 102.3046875 13.095703125, 102.392578125 13.095703125, 102.392578125 13.0078125, 102.3046875 13.0078125))
24167025	POLYGON ((102.392578125 13.0078125, 102.392578125 13.095703125, 102.48046875 13.095703125, 102.48046875 13.0078125, 102.392578125 13.0078125))
24167028	POLYGON ((102.48046875 13.0078125, 102.48046875 13.095703125, 102.568359375 13.095703125, 102.568359375 13.0078125, 102.48046875 13.0078125))
24155703	POLYGON ((99.052734375 13.095703125, 99.052734375 13.18359375, 99.140625 13.18359375, 99.140625 13.095703125, 99.052734375 13.095703125))
24155746	POLYGON ((99.140625 13.095703125, 99.140625 13.18359375, 99.228515625 13.18359375, 99.228515625 13.095703125, 99.140625 13.095703125))
24155747	POLYGON ((99.228515625 13.095703125, 99.228515625 13.18359375, 99.31640625 13.18359375, 99.31640625 13.095703125, 99.228515625 13.095703125))
24155750	POLYGON ((99.31640625 13.095703125, 99.31640625 13.18359375, 99.404296875 13.18359375, 99.404296875 13.095703125, 99.31640625 13.095703125))
24155751	POLYGON ((99.404296875 13.095703125, 99.404296875 13.18359375, 99.4921875 13.18359375, 99.4921875 13.095703125, 99.404296875 13.095703125))
24155762	POLYGON ((99.4921875 13.095703125, 99.4921875 13.18359375, 99.580078125 13.18359375, 99.580078125 13.095703125, 99.4921875 13.095703125))
24155763	POLYGON ((99.580078125 13.095703125, 99.580078125 13.18359375, 99.66796875 13.18359375, 99.66796875 13.095703125, 99.580078125 13.095703125))
24155766	POLYGON ((99.66796875 13.095703125, 99.66796875 13.18359375, 99.755859375 13.18359375, 99.755859375 13.095703125, 99.66796875 13.095703125))
24155767	POLYGON ((99.755859375 13.095703125, 99.755859375 13.18359375, 99.84375 13.18359375, 99.84375 13.095703125, 99.755859375 13.095703125))
24155938	POLYGON ((99.84375 13.095703125, 99.84375 13.18359375, 99.931640625 13.18359375, 99.931640625 13.095703125, 99.84375 13.095703125))
24155939	POLYGON ((99.931640625 13.095703125, 99.931640625 13.18359375, 100.01953125 13.18359375, 100.01953125 13.095703125, 99.931640625 13.095703125))
24155942	POLYGON ((100.01953125 13.095703125, 100.01953125 13.18359375, 100.107421875 13.18359375, 100.107421875 13.095703125, 100.01953125 13.095703125))
24156006	POLYGON ((100.72265625 13.095703125, 100.72265625 13.18359375, 100.810546875 13.18359375, 100.810546875 13.095703125, 100.72265625 13.095703125))
24156007	POLYGON ((100.810546875 13.095703125, 100.810546875 13.18359375, 100.8984375 13.18359375, 100.8984375 13.095703125, 100.810546875 13.095703125))
24156018	POLYGON ((100.8984375 13.095703125, 100.8984375 13.18359375, 100.986328125 13.18359375, 100.986328125 13.095703125, 100.8984375 13.095703125))
24156019	POLYGON ((100.986328125 13.095703125, 100.986328125 13.18359375, 101.07421875 13.18359375, 101.07421875 13.095703125, 100.986328125 13.095703125))
24156022	POLYGON ((101.07421875 13.095703125, 101.07421875 13.18359375, 101.162109375 13.18359375, 101.162109375 13.095703125, 101.07421875 13.095703125))
24156023	POLYGON ((101.162109375 13.095703125, 101.162109375 13.18359375, 101.25 13.18359375, 101.25 13.095703125, 101.162109375 13.095703125))
24166946	POLYGON ((101.25 13.095703125, 101.25 13.18359375, 101.337890625 13.18359375, 101.337890625 13.095703125, 101.25 13.095703125))
24166947	POLYGON ((101.337890625 13.095703125, 101.337890625 13.18359375, 101.42578125 13.18359375, 101.42578125 13.095703125, 101.337890625 13.095703125))
24166950	POLYGON ((101.42578125 13.095703125, 101.42578125 13.18359375, 101.513671875 13.18359375, 101.513671875 13.095703125, 101.42578125 13.095703125))
24166951	POLYGON ((101.513671875 13.095703125, 101.513671875 13.18359375, 101.6015625 13.18359375, 101.6015625 13.095703125, 101.513671875 13.095703125))
24166962	POLYGON ((101.6015625 13.095703125, 101.6015625 13.18359375, 101.689453125 13.18359375, 101.689453125 13.095703125, 101.6015625 13.095703125))
24166963	POLYGON ((101.689453125 13.095703125, 101.689453125 13.18359375, 101.77734375 13.18359375, 101.77734375 13.095703125, 101.689453125 13.095703125))
24166966	POLYGON ((101.77734375 13.095703125, 101.77734375 13.18359375, 101.865234375 13.18359375, 101.865234375 13.095703125, 101.77734375 13.095703125))
24166967	POLYGON ((101.865234375 13.095703125, 101.865234375 13.18359375, 101.953125 13.18359375, 101.953125 13.095703125, 101.865234375 13.095703125))
24167010	POLYGON ((101.953125 13.095703125, 101.953125 13.18359375, 102.041015625 13.18359375, 102.041015625 13.095703125, 101.953125 13.095703125))
24167011	POLYGON ((102.041015625 13.095703125, 102.041015625 13.18359375, 102.12890625 13.18359375, 102.12890625 13.095703125, 102.041015625 13.095703125))
24167014	POLYGON ((102.12890625 13.095703125, 102.12890625 13.18359375, 102.216796875 13.18359375, 102.216796875 13.095703125, 102.12890625 13.095703125))
24167015	POLYGON ((102.216796875 13.095703125, 102.216796875 13.18359375, 102.3046875 13.18359375, 102.3046875 13.095703125, 102.216796875 13.095703125))
24167026	POLYGON ((102.3046875 13.095703125, 102.3046875 13.18359375, 102.392578125 13.18359375, 102.392578125 13.095703125, 102.3046875 13.095703125))
24167027	POLYGON ((102.392578125 13.095703125, 102.392578125 13.18359375, 102.48046875 13.18359375, 102.48046875 13.095703125, 102.392578125 13.095703125))
24155709	POLYGON ((99.052734375 13.18359375, 99.052734375 13.271484375, 99.140625 13.271484375, 99.140625 13.18359375, 99.052734375 13.18359375))
24155752	POLYGON ((99.140625 13.18359375, 99.140625 13.271484375, 99.228515625 13.271484375, 99.228515625 13.18359375, 99.140625 13.18359375))
24155753	POLYGON ((99.228515625 13.18359375, 99.228515625 13.271484375, 99.31640625 13.271484375, 99.31640625 13.18359375, 99.228515625 13.18359375))
24155756	POLYGON ((99.31640625 13.18359375, 99.31640625 13.271484375, 99.404296875 13.271484375, 99.404296875 13.18359375, 99.31640625 13.18359375))
24155757	POLYGON ((99.404296875 13.18359375, 99.404296875 13.271484375, 99.4921875 13.271484375, 99.4921875 13.18359375, 99.404296875 13.18359375))
24155768	POLYGON ((99.4921875 13.18359375, 99.4921875 13.271484375, 99.580078125 13.271484375, 99.580078125 13.18359375, 99.4921875 13.18359375))
24155769	POLYGON ((99.580078125 13.18359375, 99.580078125 13.271484375, 99.66796875 13.271484375, 99.66796875 13.18359375, 99.580078125 13.18359375))
24155772	POLYGON ((99.66796875 13.18359375, 99.66796875 13.271484375, 99.755859375 13.271484375, 99.755859375 13.18359375, 99.66796875 13.18359375))
24155773	POLYGON ((99.755859375 13.18359375, 99.755859375 13.271484375, 99.84375 13.271484375, 99.84375 13.18359375, 99.755859375 13.18359375))
24155944	POLYGON ((99.84375 13.18359375, 99.84375 13.271484375, 99.931640625 13.271484375, 99.931640625 13.18359375, 99.84375 13.18359375))
24155945	POLYGON ((99.931640625 13.18359375, 99.931640625 13.271484375, 100.01953125 13.271484375, 100.01953125 13.18359375, 99.931640625 13.18359375))
24155948	POLYGON ((100.01953125 13.18359375, 100.01953125 13.271484375, 100.107421875 13.271484375, 100.107421875 13.18359375, 100.01953125 13.18359375))
24156024	POLYGON ((100.8984375 13.18359375, 100.8984375 13.271484375, 100.986328125 13.271484375, 100.986328125 13.18359375, 100.8984375 13.18359375))
24156025	POLYGON ((100.986328125 13.18359375, 100.986328125 13.271484375, 101.07421875 13.271484375, 101.07421875 13.18359375, 100.986328125 13.18359375))
24156028	POLYGON ((101.07421875 13.18359375, 101.07421875 13.271484375, 101.162109375 13.271484375, 101.162109375 13.18359375, 101.07421875 13.18359375))
24156029	POLYGON ((101.162109375 13.18359375, 101.162109375 13.271484375, 101.25 13.271484375, 101.25 13.18359375, 101.162109375 13.18359375))
24166952	POLYGON ((101.25 13.18359375, 101.25 13.271484375, 101.337890625 13.271484375, 101.337890625 13.18359375, 101.25 13.18359375))
24166953	POLYGON ((101.337890625 13.18359375, 101.337890625 13.271484375, 101.42578125 13.271484375, 101.42578125 13.18359375, 101.337890625 13.18359375))
24166956	POLYGON ((101.42578125 13.18359375, 101.42578125 13.271484375, 101.513671875 13.271484375, 101.513671875 13.18359375, 101.42578125 13.18359375))
24166957	POLYGON ((101.513671875 13.18359375, 101.513671875 13.271484375, 101.6015625 13.271484375, 101.6015625 13.18359375, 101.513671875 13.18359375))
24166968	POLYGON ((101.6015625 13.18359375, 101.6015625 13.271484375, 101.689453125 13.271484375, 101.689453125 13.18359375, 101.6015625 13.18359375))
24166969	POLYGON ((101.689453125 13.18359375, 101.689453125 13.271484375, 101.77734375 13.271484375, 101.77734375 13.18359375, 101.689453125 13.18359375))
24166972	POLYGON ((101.77734375 13.18359375, 101.77734375 13.271484375, 101.865234375 13.271484375, 101.865234375 13.18359375, 101.77734375 13.18359375))
24166973	POLYGON ((101.865234375 13.18359375, 101.865234375 13.271484375, 101.953125 13.271484375, 101.953125 13.18359375, 101.865234375 13.18359375))
24167016	POLYGON ((101.953125 13.18359375, 101.953125 13.271484375, 102.041015625 13.271484375, 102.041015625 13.18359375, 101.953125 13.18359375))
24167017	POLYGON ((102.041015625 13.18359375, 102.041015625 13.271484375, 102.12890625 13.271484375, 102.12890625 13.18359375, 102.041015625 13.18359375))
24167020	POLYGON ((102.12890625 13.18359375, 102.12890625 13.271484375, 102.216796875 13.271484375, 102.216796875 13.18359375, 102.12890625 13.18359375))
24167021	POLYGON ((102.216796875 13.18359375, 102.216796875 13.271484375, 102.3046875 13.271484375, 102.3046875 13.18359375, 102.216796875 13.18359375))
24167032	POLYGON ((102.3046875 13.18359375, 102.3046875 13.271484375, 102.392578125 13.271484375, 102.392578125 13.18359375, 102.3046875 13.18359375))
24155754	POLYGON ((99.140625 13.271484375, 99.140625 13.359375, 99.228515625 13.359375, 99.228515625 13.271484375, 99.140625 13.271484375))
24155755	POLYGON ((99.228515625 13.271484375, 99.228515625 13.359375, 99.31640625 13.359375, 99.31640625 13.271484375, 99.228515625 13.271484375))
24155758	POLYGON ((99.31640625 13.271484375, 99.31640625 13.359375, 99.404296875 13.359375, 99.404296875 13.271484375, 99.31640625 13.271484375))
24155759	POLYGON ((99.404296875 13.271484375, 99.404296875 13.359375, 99.4921875 13.359375, 99.4921875 13.271484375, 99.404296875 13.271484375))
24155770	POLYGON ((99.4921875 13.271484375, 99.4921875 13.359375, 99.580078125 13.359375, 99.580078125 13.271484375, 99.4921875 13.271484375))
24155771	POLYGON ((99.580078125 13.271484375, 99.580078125 13.359375, 99.66796875 13.359375, 99.66796875 13.271484375, 99.580078125 13.271484375))
24155774	POLYGON ((99.66796875 13.271484375, 99.66796875 13.359375, 99.755859375 13.359375, 99.755859375 13.271484375, 99.66796875 13.271484375))
24155775	POLYGON ((99.755859375 13.271484375, 99.755859375 13.359375, 99.84375 13.359375, 99.84375 13.271484375, 99.755859375 13.271484375))
24155946	POLYGON ((99.84375 13.271484375, 99.84375 13.359375, 99.931640625 13.359375, 99.931640625 13.271484375, 99.84375 13.271484375))
24155947	POLYGON ((99.931640625 13.271484375, 99.931640625 13.359375, 100.01953125 13.359375, 100.01953125 13.271484375, 99.931640625 13.271484375))
24156015	POLYGON ((100.810546875 13.271484375, 100.810546875 13.359375, 100.8984375 13.359375, 100.8984375 13.271484375, 100.810546875 13.271484375))
24156026	POLYGON ((100.8984375 13.271484375, 100.8984375 13.359375, 100.986328125 13.359375, 100.986328125 13.271484375, 100.8984375 13.271484375))
24156027	POLYGON ((100.986328125 13.271484375, 100.986328125 13.359375, 101.07421875 13.359375, 101.07421875 13.271484375, 100.986328125 13.271484375))
24156030	POLYGON ((101.07421875 13.271484375, 101.07421875 13.359375, 101.162109375 13.359375, 101.162109375 13.271484375, 101.07421875 13.271484375))
24156031	POLYGON ((101.162109375 13.271484375, 101.162109375 13.359375, 101.25 13.359375, 101.25 13.271484375, 101.162109375 13.271484375))
24166954	POLYGON ((101.25 13.271484375, 101.25 13.359375, 101.337890625 13.359375, 101.337890625 13.271484375, 101.25 13.271484375))
24166955	POLYGON ((101.337890625 13.271484375, 101.337890625 13.359375, 101.42578125 13.359375, 101.42578125 13.271484375, 101.337890625 13.271484375))
24166958	POLYGON ((101.42578125 13.271484375, 101.42578125 13.359375, 101.513671875 13.359375, 101.513671875 13.271484375, 101.42578125 13.271484375))
24166959	POLYGON ((101.513671875 13.271484375, 101.513671875 13.359375, 101.6015625 13.359375, 101.6015625 13.271484375, 101.513671875 13.271484375))
24166970	POLYGON ((101.6015625 13.271484375, 101.6015625 13.359375, 101.689453125 13.359375, 101.689453125 13.271484375, 101.6015625 13.271484375))
24166971	POLYGON ((101.689453125 13.271484375, 101.689453125 13.359375, 101.77734375 13.359375, 101.77734375 13.271484375, 101.689453125 13.271484375))
24166974	POLYGON ((101.77734375 13.271484375, 101.77734375 13.359375, 101.865234375 13.359375, 101.865234375 13.271484375, 101.77734375 13.271484375))
24166975	POLYGON ((101.865234375 13.271484375, 101.865234375 13.359375, 101.953125 13.359375, 101.953125 13.271484375, 101.865234375 13.271484375))
24167018	POLYGON ((101.953125 13.271484375, 101.953125 13.359375, 102.041015625 13.359375, 102.041015625 13.271484375, 101.953125 13.271484375))
24167019	POLYGON ((102.041015625 13.271484375, 102.041015625 13.359375, 102.12890625 13.359375, 102.12890625 13.271484375, 102.041015625 13.271484375))
24167022	POLYGON ((102.12890625 13.271484375, 102.12890625 13.359375, 102.216796875 13.359375, 102.216796875 13.271484375, 102.12890625 13.271484375))
24167023	POLYGON ((102.216796875 13.271484375, 102.216796875 13.359375, 102.3046875 13.359375, 102.3046875 13.271484375, 102.216796875 13.271484375))
24167034	POLYGON ((102.3046875 13.271484375, 102.3046875 13.359375, 102.392578125 13.359375, 102.392578125 13.271484375, 102.3046875 13.271484375))
24155840	POLYGON ((99.140625 13.359375, 99.140625 13.447265625, 99.228515625 13.447265625, 99.228515625 13.359375, 99.140625 13.359375))
24155841	POLYGON ((99.228515625 13.359375, 99.228515625 13.447265625, 99.31640625 13.447265625, 99.31640625 13.359375, 99.228515625 13.359375))
24155844	POLYGON ((99.31640625 13.359375, 99.31640625 13.447265625, 99.404296875 13.447265625, 99.404296875 13.359375, 99.31640625 13.359375))
24155845	POLYGON ((99.404296875 13.359375, 99.404296875 13.447265625, 99.4921875 13.447265625, 99.4921875 13.359375, 99.404296875 13.359375))
24155856	POLYGON ((99.4921875 13.359375, 99.4921875 13.447265625, 99.580078125 13.447265625, 99.580078125 13.359375, 99.4921875 13.359375))
24155857	POLYGON ((99.580078125 13.359375, 99.580078125 13.447265625, 99.66796875 13.447265625, 99.66796875 13.359375, 99.580078125 13.359375))
24155860	POLYGON ((99.66796875 13.359375, 99.66796875 13.447265625, 99.755859375 13.447265625, 99.755859375 13.359375, 99.66796875 13.359375))
24155861	POLYGON ((99.755859375 13.359375, 99.755859375 13.447265625, 99.84375 13.447265625, 99.84375 13.359375, 99.755859375 13.359375))
24156032	POLYGON ((99.84375 13.359375, 99.84375 13.447265625, 99.931640625 13.447265625, 99.931640625 13.359375, 99.84375 13.359375))
24156033	POLYGON ((99.931640625 13.359375, 99.931640625 13.447265625, 100.01953125 13.447265625, 100.01953125 13.359375, 99.931640625 13.359375))
24156036	POLYGON ((100.01953125 13.359375, 100.01953125 13.447265625, 100.107421875 13.447265625, 100.107421875 13.359375, 100.01953125 13.359375))
24156037	POLYGON ((100.107421875 13.359375, 100.107421875 13.447265625, 100.1953125 13.447265625, 100.1953125 13.359375, 100.107421875 13.359375))
24156112	POLYGON ((100.8984375 13.359375, 100.8984375 13.447265625, 100.986328125 13.447265625, 100.986328125 13.359375, 100.8984375 13.359375))
24156113	POLYGON ((100.986328125 13.359375, 100.986328125 13.447265625, 101.07421875 13.447265625, 101.07421875 13.359375, 100.986328125 13.359375))
24156116	POLYGON ((101.07421875 13.359375, 101.07421875 13.447265625, 101.162109375 13.447265625, 101.162109375 13.359375, 101.07421875 13.359375))
24156117	POLYGON ((101.162109375 13.359375, 101.162109375 13.447265625, 101.25 13.447265625, 101.25 13.359375, 101.162109375 13.359375))
24167040	POLYGON ((101.25 13.359375, 101.25 13.447265625, 101.337890625 13.447265625, 101.337890625 13.359375, 101.25 13.359375))
24167041	POLYGON ((101.337890625 13.359375, 101.337890625 13.447265625, 101.42578125 13.447265625, 101.42578125 13.359375, 101.337890625 13.359375))
24167044	POLYGON ((101.42578125 13.359375, 101.42578125 13.447265625, 101.513671875 13.447265625, 101.513671875 13.359375, 101.42578125 13.359375))
24167045	POLYGON ((101.513671875 13.359375, 101.513671875 13.447265625, 101.6015625 13.447265625, 101.6015625 13.359375, 101.513671875 13.359375))
24167056	POLYGON ((101.6015625 13.359375, 101.6015625 13.447265625, 101.689453125 13.447265625, 101.689453125 13.359375, 101.6015625 13.359375))
